,_id,_rev,URL,Status,Name,Organisation,Address,City,State,Zipcode,Country,E-mails,Domain,Alexa Rank,Registrar,time
74,2882dd75812e91503833423209025214,1-c3645b52b3f65d7bee8f2df451a36ca2,https://secure.runescape.com-en.ru/m=weblogin/loginform341,479,367,697...added,Malicious,COM-EN.RU,None,None,None,None,None,None,None,COM-EN.RU
75,2882dd75812e9150383342320902608a,1-b1f7d251d9ef994002d19044136cd244,https://secure.runescape.com-as.ru/m=weblogin/loginform222,434,536,549...added,Malicious,COM-AS.RU,None,None,None,None,None,None,None,COM-AS.RU
76,2882dd75812e915038334232090267f7,1-4e2f62d62d6fd76a86562c7125d621f8,https://secure.runescape.com-zx.ru/m=weblogin/loginform958,727,447,262...added,Malicious,COM-ZX.RU,None,None,None,None,None,None,None,COM-ZX.RU
77,2882dd75812e91503833423209026fcc,1-46bb67a4fab86bd252b8cb61ef490867,https://www.itaucard.trocarmilha.com/added,Malicious,TROCARMILHA.COM,Privacy Protect LLC (PrivacyProtect.org),10 Corporate Drive,Burlington,MA,1803,US,abuse-contact@publicdomainregistry.comcontact@privacyprotect.org,TROCARMILHA.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,37:58.9
78,2882dd75812e91503833423209027eb7,1-ddc2ae1b6b39f7374b93d4a84729e468,http://itapagamento.com/added,Malicious,ITAPAGAMENTO.COM,Privacy Protect LLC (PrivacyProtect.org),10 Corporate Drive,Burlington,MA,1803,US,contact@privacyprotect.orgabuse@websitewelcome.com,ITAPAGAMENTO.COM,-1,Launchpad Inc. (HostGator),38:14.5
79,2882dd75812e91503833423209028737,1-c6172851c3838f8a7b34b08c96daa069,https://livrmjanseva.com/loading/added,Malicious,LIVRMJANSEVA.COM,livrm infotech pvt ltd,Nadeshar  Varanasi,Varanasi,Uttar Pradesh,221001,IN,abuse-contact@publicdomainregistry.comlivrminfotech@gmail.com,LIVRMJANSEVA.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,38:23.7
80,2882dd75812e915038334232090290a9,1-1cb0bfc094a0b4deb59c1ec42ff6a3a0,http://notificacionesbamcolonbia.com/informacion/transactions.php...added,Malicious,NOTIFICACIONESBAMCOLONBIA.COMnotificacionesbamcolonbia.com,None,REDACTED,REDACTED,REDACTED,REDACTED,REDACTED,abuse@netim.nettld@francedns.com,NOTIFICACIONESBAMCOLONBIA.COMnotificacionesbamcolonbia.com,-1,NETIM,38:32.5
81,2882dd75812e915038334232090292a3,1-72569f1808e12d8f04bbd28b7ce86562,https://baci-bd.org/wp-content/uploads/2020/04/--/pontos/semprepresent...added,Malicious,BACI-BD.ORG,BACI,Dhanmondi,Dhaka,Dhaka,1209,BD,abuse-contact@publicdomainregistry.comsec.baci@gmail.com,BACI-BD.ORG,1767907,PDR Ltd. d/b/a PublicDomainRegistry.com,38:41.8
82,2882dd75812e91503833423209029531,1-7e2e03e4e8150df3d7fac232a79bbc58,https://mklmp.com/mobile/carrinho.php?enc=232710018...added,Malicious,MKLMP.COM,Jose bezerra Neto,bom sucesso,mg,mg,37220000,BR,abuse-contact@publicdomainregistry.comwibog24774@psk3n.com,MKLMP.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,38:49.2
83,2882dd75812e9150383342320902a4a4,1-765d44d310084584aa0ef2a8e3224ee1,https://conjuntodejunho.com/mobile/carrinho.php?enc=601174325...added,Malicious,CONJUNTODEJUNHO.COMconjuntodejunho.com,Repossessed by Go Daddy,None,None,AZ,None,US,abuse@godaddy.com,CONJUNTODEJUNHO.COMconjuntodejunho.com,-1,GoDaddy.com LLC,38:57.3
84,2882dd75812e9150383342320902af5f,1-6dd8e37904f5f810ad157022601afbe7,http://bclmbclick.me/desbloqueos/confirmpfis=no-back-button.php...added,Malicious,BCLMBCLICK.MEbclmbclick.me,None,None,None,None,None,None,None,BCLMBCLICK.MEbclmbclick.me,-1,GoDaddy.com LLC,39:05.3
85,2882dd75812e9150383342320902be68,1-711c0d6d4dbbdb45fa3c5b7d54330194,https://kolobans.com/wp-content/themes/amz/60240/...added,Malicious,KOLOBANS.COMkolobans.com,None,None,None,Hawaii,None,US,abuse@godaddy.com,KOLOBANS.COMkolobans.com,-1,GoDaddy.com LLC,39:11.0
86,2882dd75812e9150383342320902c1ed,1-ff3f1bb00c4edabad1c5b60b3031b572,https://www.bing.com/images/search?view=detailv2,Legitimate,BING.COMbing.com,Microsoft Corporation,One Microsoft Way,Redmond,WA,98052,US,abusecomplaints@markmonitor.comdomains@microsoft.commsnhst@microsoft.comwhoisrequest@markmonitor.com,BING.COMbing.com,35,MarkMonitor Inc.,39:17.2
87,2882dd75812e9150383342320902c5b3,1-9cca3287dff875c660dcf1f7e10f7285,https://zarmgratiz.com/sns/xxadded,Malicious,ZARMGRATIZ.COMzarmgratiz.com,None,None,None,North Carolina,None,US,domainabuse@service.aliyun.com,ZARMGRATIZ.COMzarmgratiz.com,-1,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,39:28.4
88,2882dd75812e9150383342320902d3b3,1-d539146518ba2351ca26d531594a48c4,https://arquitecturaydiseno-uev.com/mapod/c4e057eac4f2d82f4590bf43a9c6...added,Malicious,ARQUITECTURAYDISENO-UEV.COM,GDPR MASKED,GDPR MASKED,GDPR MASKED,None,GDPR Masked,ES,support@bluehost.comGDPR-MASKING@FASTDOMAIN.COM,ARQUITECTURAYDISENO-UEV.COM,-1,FastDomain Inc.,39:33.8
89,2882dd75812e9150383342320902d44d,1-b5a3cd8e647d2bc8ac7609d2fb4053bd,https://tabladesurfconmotor.com/vitr/8d56f73cb2ee64adf1c0a24a0cd432f5?...added,Malicious,TABLADESURFCONMOTOR.COMtabladesurfconmotor.com,None,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,LAS PALMAS,REDACTED FOR PRIVACY,ES,email@nicline.comwhoiscontact@domainconnection.info,TABLADESURFCONMOTOR.COMtabladesurfconmotor.com,-1,Arsys Internet S.L. dba NICLINE.COM,39:57.3
90,2882dd75812e9150383342320902e20c,1-3400bee543991d24c9479f3c06a4ef34,https://myee-accountbilling.com/account/index?ac=ee...added,Malicious,MYEE-ACCOUNTBILLING.COMmyee-accountbilling.com,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.com073f31d41f8b4d07b38dece5a1700dca.protect@whoisguard.com,MYEE-ACCOUNTBILLING.COMmyee-accountbilling.com,-1,NAMECHEAP INC,40:05.5
91,2882dd75812e9150383342320902f153,1-da6c12be9bd4634b2eef3df2c22acce9,https://toyotajtb.id/adm/adm.htmladded,Malicious,toyotajtb.id,None,None,None,None,None,None,None,toyotajtb.id,-1,Digital Registra,40:19.0
92,2882dd75812e9150383342320902f695,1-8bfd3d0eb938a4b964d5f0e76cfe810e,https://www.laborcomun.com.mx/wordpress/wp-content/uas/...added,Malicious,laborcomun.com.mx,None,None,None,None,None,None,None,laborcomun.com.mx,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,40:41.0
93,2882dd75812e9150383342320902fe70,1-4a33913ba3222170a81a3dc49f8ddc29,https://www.bing.com/search?q=stamp,Legitimate,BING.COMbing.com,Microsoft Corporation,One Microsoft Way,Redmond,WA,98052,US,abusecomplaints@markmonitor.comdomains@microsoft.commsnhst@microsoft.comwhoisrequest@markmonitor.com,BING.COMbing.com,35,MarkMonitor Inc.,40:59.9
94,2882dd75812e91503833423209030cb4,1-a819a15896a1a3004a6febd5d4896c35,http://www.sms-ebacolom.com/added,Malicious,SMS-EBACOLOM.COMsms-ebacolom.com,Repossessed by Go Daddy,None,None,AZ,None,US,abuse@godaddy.com,SMS-EBACOLOM.COMsms-ebacolom.com,-1,GoDaddy.com LLC,41:28.8
95,2882dd75812e9150383342320903134d,1-72314ba07a99adda5658e1c8a67fec37,https://gov.uk-idverify.com/added,Malicious,UK-IDVERIFY.COMuk-idverify.com,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.com014ed97a9d9644b3ae4022774cd7d594.protect@whoisguard.com,UK-IDVERIFY.COMuk-idverify.com,-1,NAMECHEAP INC,41:41.4
96,2882dd75812e91503833423209031e61,1-4ae1a2e5d203ffba02cc746442b74c76,http://www.laborcomun.com.mx/wordpress/wp-content/plugins/rafda/ok/uas...added,Malicious,laborcomun.com.mx,None,None,None,None,None,None,None,laborcomun.com.mx,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,41:57.2
97,2882dd75812e91503833423209032dff,1-3728e261897d88c2750d5093325ae38c,http://mj7x.com/news/wp-content/plugins/soo/login.php?,Malicious,MJ7X.COMmj7x.com,None,None,None,Shanghai,None,CN,abuse@godaddy.com,MJ7X.COMmj7x.com,-1,GoDaddy.com LLC,42:15.9
98,2882dd75812e915038334232090333fe,1-04dcc0c0ef646cc7dcbca3658b569881,https://www.kapwing.com/resources/introducing-auto-subtitling/,Legitimate,KAPWING.COM,DATA REDACTED,DATA REDACTED,DATA REDACTED,CA,DATA REDACTED,US,registrar-abuse@cloudflare.com,KAPWING.COM,2558,Cloudflare Inc.,42:20.3
99,2882dd75812e91503833423209034123,1-2cb4bcd1c6b8265f61ae52d3106a0e49,https://www.amazon.co.jp.sfynr5461wq314wg6gw.buzz/...added,Malicious,sfynr5461wq314wg6gw.buzz,See PrivacyGuardian.org,None,None,AZ,None,US,abuse@namesilo.com,sfynr5461wq314wg6gw.buzz,-1,NameSilo LLC,42:25.9
100,2882dd75812e91503833423209034bf8,1-594da21d13cc28417ffaa39b32cd9937,https://receptfritt-cialis.com/drwxe/customer_center/customer-idpp00c1...added,Malicious,RECEPTFRITT-CIALIS.COMreceptfritt-cialis.com,Privacy Hero Inc.,Neptune Court Suite 204 Allegro Rd,Grace Bay,Providenciales,TKCA 1ZZ,TC,abuse@rebel.comSDEWMHSCES9OY7KN@privacyhero.company,RECEPTFRITT-CIALIS.COMreceptfritt-cialis.com,-1,Rebel.com,42:32.0
101,2882dd75812e91503833423209035666,1-345be639068407e065b4ac0be2ca777a,http://my-paxful.com/added,Malicious,MY-PAXFUL.COMmy-paxful.com,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.com14ba40e6d0624995aa1d71eab6af4c8c.protect@whoisguard.com,MY-PAXFUL.COMmy-paxful.com,-1,NAMECHEAP INC,42:40.9
102,2882dd75812e91503833423209036092,1-943982c0b22359b234ef6f324ec4e97a,http://www.itaucard.trocarmilha.com/home.phpadded,Malicious,TROCARMILHA.COM,Privacy Protect LLC (PrivacyProtect.org),10 Corporate Drive,Burlington,MA,1803,US,abuse-contact@publicdomainregistry.comcontact@privacyprotect.org,TROCARMILHA.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,42:56.0
103,2882dd75812e915038334232090361f2,1-26ce2340e0dca60dae8da0c8ec207c85,https://claimnowsta.com/so/chase1/surf2.phpadded,Malicious,CLAIMNOWSTA.COM,Privacy Protect LLC (PrivacyProtect.org),10 Corporate Drive,Burlington,MA,1803,US,abuse@nameking.comcontact@privacyprotect.org,CLAIMNOWSTA.COM,-1,Sav.com,43:03.7
104,2882dd75812e915038334232090368dd,1-878af56098194ccb9d6f1ecd0a969336,https://netflix-idmsa.com/cd/login.phpadded,Malicious,NETFLIX-IDMSA.COMnetflix-idmsa.com,Repossessed by Go Daddy,None,None,AZ,None,US,abuse@godaddy.com,NETFLIX-IDMSA.COMnetflix-idmsa.com,-1,GoDaddy.com LLC,43:10.7
105,2882dd75812e91503833423209036f9d,1-ef5ed7fec741517fe1f52cea7e4c12a5,https://nav-central.com/omach/fbg/added,Malicious,NAV-CENTRAL.COM,Nav Central,None,None,Texas,None,US,abuse@godaddy.com,NAV-CENTRAL.COM,-1,GoDaddy.com LLC,43:20.0
106,2882dd75812e91503833423209037094,1-5841e8b05749310d29cc9dfa17dfa6cd,https://secure.runescape.com-un.ru/m=weblogin/loginform426,883,814,142...added,Malicious,COM-UN.RU,None,None,None,None,None,None,None,COM-UN.RU
107,2882dd75812e91503833423209037be8,1-d25aab8105467b7f6e001af84a479552,https://secure.runescape.com-un.ru/m=weblogin/loginform490,700,138,820...added,Malicious,COM-UN.RU,None,None,None,None,None,None,None,COM-UN.RU
108,2882dd75812e9150383342320903882b,1-a980ca74da71db4bc10b28cab598a707,http://szglobalculture.com.cn/amaz/amazon/added,Malicious,szglobalculture.com.cn,None,None,None,None,None,None,whois@cycom.com.cn,szglobalculture.com.cn,-1,北京新网互联科技有限公司,43:55.8
109,2882dd75812e91503833423209038c86,1-309b78e275b7fcf42e6597f880472c2c,http://collectspins6k.club/img/added,Malicious,collectspins6k.club,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.com3c03b861c5f94d69b81c5cf546e628d8.protect@whoisguard.com,collectspins6k.club,-1,NAMECHEAP INC,44:11.5
110,2882dd75812e91503833423209038fc9,1-9386de857ea55f445b54ddd11d9c0e3e,http://skinsutter.com/added,Malicious,SKINSUTTER.COM,Private by Design LLC,500 Westover Dr #9816,Sanford,NC,27330,US,abuse@porkbun.com,SKINSUTTER.COM,-1,Porkbun LLC,44:22.2
111,2882dd75812e91503833423209039200,1-a8c13ae2a2ee8ef9d4d2a2c9206ae731,http://easykey.fun/added,Malicious,EASYKEY.FUN,Privacy Protection,None,None,None,None,RU,easykey.fun@regprivate.ruabuse@reg.ru,EASYKEY.FUN,-1,Registrar of Domain Names REG.RU LLC,44:30.6
112,2882dd75812e91503833423209039691,1-ce555448f08c9b55517a578945a8f4be,https://dhl-parcel24.com/getg3bb1/t0py4ur3-millennium/login.php?pid=a5...added,Malicious,DHL-PARCEL24.COMdhl-parcel24.com,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.com2613f20293a64e62bc35b757f2bde0bd.protect@whoisguard.com,DHL-PARCEL24.COMdhl-parcel24.com,-1,NAMECHEAP INC,44:43.3
113,2882dd75812e9150383342320903a2a4,1-c9f3219a37035611597f2deea1862241,https://misalbhimani.com/adfs/lx/wa=wsignin1.0,Malicious,MISALBHIMANI.COMmisalbhimani.com,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.com71b1e4b0084e49f496b965e0f1ab82e1.protect@whoisguard.com,MISALBHIMANI.COMmisalbhimani.com,-1,NAMECHEAP INC,45:06.0
114,2882dd75812e9150383342320903aea3,1-2bb3832214a6e5d2f10ee7242f1fc81b,https://claimnowsta.com/so/chase1/added,Malicious,CLAIMNOWSTA.COM,Privacy Protect LLC (PrivacyProtect.org),10 Corporate Drive,Burlington,MA,1803,US,abuse@nameking.comcontact@privacyprotect.org,CLAIMNOWSTA.COM,-1,Sav.com,45:24.4
115,2882dd75812e9150383342320903b129,1-7077261224019847fb7c414a3514e933,http://mercadodeproductospersonalizados.com/wp-includes/simplepie/deco...added,Malicious,MERCADODEPRODUCTOSPERSONALIZADOS.COM,Mercado de Productos Personalizados,RIOBAMBA 735 Casa,ROSARIO,SANTA FE,2000,AR,abuse-contact@publicdomainregistry.commercadodepp@gmail.com,MERCADODEPRODUCTOSPERSONALIZADOS.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,45:40.0
116,2882dd75812e9150383342320903b5a5,1-a05fcd5613c7c19bef884e342b2044d7,https://mercadodeproductospersonalizados.com/wp-includes/simplepie/dec...added,Malicious,MERCADODEPRODUCTOSPERSONALIZADOS.COM,Mercado de Productos Personalizados,RIOBAMBA 735 Casa,ROSARIO,SANTA FE,2000,AR,abuse-contact@publicdomainregistry.commercadodepp@gmail.com,MERCADODEPRODUCTOSPERSONALIZADOS.COM,-1,PDR Ltd. d/b/a PublicDomainRegistry.com,45:58.1
117,2882dd75812e9150383342320903c061,1-5ca19229bf09fc351194967ca0f76a25,https://arquitecturaydiseno-uev.com/mapod/daec431a8a9af97b7821e6bad494...added,Malicious,ARQUITECTURAYDISENO-UEV.COM,GDPR MASKED,GDPR MASKED,GDPR MASKED,None,GDPR Masked,ES,support@bluehost.comGDPR-MASKING@FASTDOMAIN.COM,ARQUITECTURAYDISENO-UEV.COM,-1,FastDomain Inc.,46:05.9
118,2882dd75812e9150383342320903c6fa,1-1984bc5eb9feea3d0a0b949c90f1c158,https://www.bing.com/search?q=grammarly,Legitimate,BING.COMbing.com,Microsoft Corporation,One Microsoft Way,Redmond,WA,98052,US,abusecomplaints@markmonitor.comdomains@microsoft.commsnhst@microsoft.comwhoisrequest@markmonitor.com,BING.COMbing.com,35,MarkMonitor Inc.,46:13.5
119,2882dd75812e9150383342320903d2a5,1-7a75d04f7126202785166f936bc47548,https://www.grammarly.com/?q=brand,Legitimate,GRAMMARLY.COM,Grammarly Inc.,None,None,California,None,US,abuse@godaddy.com,GRAMMARLY.COM,166,GoDaddy.com LLC,46:26.9
120,2882dd75812e9150383342320903dde7,1-777a15a4c81e9a2b5d2adf8edcff0914,https://nossalojaonlinepravc.com/promocao.phpadded,Malicious,NOSSALOJAONLINEPRAVC.COMnossalojaonlinepravc.com,Contact Privacy Inc. Customer 1247373561,96 Mowat Ave,Toronto,ON,M4K 3K1,CA,registrar-abuse@google.comnevcwxaa5y8b@contactprivacy.email,NOSSALOJAONLINEPRAVC.COMnossalojaonlinepravc.com,-1,Google LLC,46:46.5
121,2882dd75812e9150383342320903e4ac,1-73c89f92808d586733985e733c62155a,https://mkassociate.co.in/wp-content/upgrade/file/new yahoomassstore...added,Malicious,mkassociate.co.in,None,None,None,Maharashtra,None,IN,None,mkassociate.co.in,-1,GoDaddy.com LLC,47:17.9
122,2882dd75812e9150383342320903e56e,1-5ab683765cfedc1bc64210e959efde10,http://yourgetrev.com/testadded,Malicious,YOURGETREV.COMyourgetrev.com,None,1123 West 104th Street,Los Angeles,CA,90044,US,abuse@namesilo.comnowwork93033@gmail.com,YOURGETREV.COMyourgetrev.com,-1,NameSilo LLC,47:39.2
123,2882dd75812e9150383342320903f08f,1-5a942e6e1280801d5efcf7f368bf4c25,https://att-login-yahoo-att-com.weebly.com/added,Malicious,WEEBLY.COM,None,460 Bryant St.100,San Francisco,CA,94107,US,abuse@safenames.netinfo@weebly.comhostmaster@safenames.net,WEEBLY.COM,-1,Safenames Ltd,47:50.7
124,2882dd75812e9150383342320903f4a1,1-e9dcbc9b7421b7b092261c9ccbbd2da4,https://9thbitsolutions.com/client/client/admin/admin/admin...added,Malicious,9THBITSOLUTIONS.COM9thbitsolutions.com,None,None,None,Buckinghamshire,None,UK,abuse@godaddy.com,9THBITSOLUTIONS.COM9thbitsolutions.com,-1,GoDaddy.com LLC,47:59.0
125,2882dd75812e9150383342320903fd68,1-7313e688432b0050da8c8db67497fe87,http://paypal.case-id9033.com/egg.php?secret_key=wevxjb1p8z69r2qodkslf...added,Malicious,CASE-ID9033.COMcase-id9033.com,Whois Privacy Protection Foundation,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,Zuid-Holland,REDACTED FOR PRIVACY,NL,abuse@registrar.eu,CASE-ID9033.COMcase-id9033.com,-1,Hosting Concepts B.V. d/b/a Openprovider,48:31.8
126,2882dd75812e91503833423209040acd,1-b6f9c3c4bdb7e35c13ef6abeb8292739,https://saddle-implants.ru/wp-content/plugins/admin/html/linkedin/link...added,Malicious,SADDLE-IMPLANTS.RU,None,None,None,None,None,None,None,SADDLE-IMPLANTS.RU,-1,RU-CENTER-RU,48:38.7
127,2882dd75812e91503833423209040c3c,1-1e169606500ccafdc1a09e3132e01363,http://visnesee.com/goth/office/added,Malicious,VISNESEE.COMvisnesee.com,None,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,None,REDACTED FOR PRIVACY,FR,abuse@ovh.netcf2eo2os30scbub9wn8v@p.o-w-o.info228akyxnw51r64w42g26@q.o-w-o.info,VISNESEE.COMvisnesee.com,-1,OVH SAS,49:10.5
128,2882dd75812e915038334232090412b3,1-9f66c7a776f5bac3befaae0080c64b8b,https://janetcynthia.com/0urtime.com/added,Malicious,JANETCYNTHIA.COMjanetcynthia.com,None,None,None,None,None,NL,abuse-domains@cronon.netabuse@strato.dedomaincontact@reg.xlink.net,JANETCYNTHIA.COMjanetcynthia.com,-1,Cronon AG,49:19.3
129,2882dd75812e915038334232090418f4,1-9865521990b64dd4cfb899e14f012ea2,http://turkmcse.com/wp-includes/_message/added,Malicious,TURKMCSE.COMturkmcse.com,None,None,None,Fujian,None,CN,abuse@godaddy.com,TURKMCSE.COMturkmcse.com,-1,GoDaddy.com LLC,49:46.5
130,2882dd75812e91503833423209041c8b,1-43f982d16da2ff9a5b290da9ed4dd583,http://ge-ge.snprobbx.pbz.r.de.a2ip.ru/messanger-2064751200477341/comm...added,Malicious,A2IP.RU,None,None,None,None,None,None,None,A2IP.RU,3634467,RU-CENTER-RU,49:55.2
131,2882dd75812e91503833423209042a01,1-ac6aa639f602f673026c81b6e9ae1474,https://afanekurhuleni.com/greg/pochowskiadded,Malicious,AFANEKURHULENI.COMafanekurhuleni.com,None,None,None,Georgia,None,US,domainabuse@service.aliyun.com,AFANEKURHULENI.COMafanekurhuleni.com,-1,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,50:07.4
132,2882dd75812e9150383342320904372b,1-f27f67cb1d45d7eb69038053548f4912,http://govuk-taxevaluation.com/hmrc/2020added,Malicious,GOVUK-TAXEVALUATION.COMgovuk-taxevaluation.com,WhoisGuard Inc.,P.O. Box 0823-03411,Panama,Panama,None,PA,abuse@namecheap.comab91a154fc6f487684082f79f25d001b.protect@whoisguard.com,GOVUK-TAXEVALUATION.COMgovuk-taxevaluation.com,-1,NAMECHEAP INC,50:48.0
133,2882dd75812e91503833423209044334,1-9265fbe23d3a36366c2ee4f48f94660d,https://arquitecturaydiseno-uev.com/mapod/433c314b8bd1b357675c271a750d...added,Malicious,ARQUITECTURAYDISENO-UEV.COM,GDPR MASKED,GDPR MASKED,GDPR MASKED,None,GDPR Masked,ES,support@bluehost.comGDPR-MASKING@FASTDOMAIN.COM,ARQUITECTURAYDISENO-UEV.COM,-1,FastDomain Inc.,50:52.9
134,2882dd75812e915038334232090444be,1-6ad5e034c8dcd75e9f36e952a03065f2,https://trumptateful.com/kvxszn/added,Malicious,TRUMPTATEFUL.COMtrumptateful.com,None,None,None,North Carolina,None,US,domainabuse@service.aliyun.com,TRUMPTATEFUL.COMtrumptateful.com,-1,ALIBABA.COM SINGAPORE E-COMMERCE PRIVATE LIMITED,51:01.6
135,2882dd75812e915038334232090446db,1-21d8206ac0f4314b0abecd59b0ebc7aa,http://yourgetrev.com/test/added,Malicious,YOURGETREV.COMyourgetrev.com,None,1123 West 104th Street,Los Angeles,CA,90044,US,abuse@namesilo.comnowwork93033@gmail.com,YOURGETREV.COMyourgetrev.com,-1,NameSilo LLC,51:06.7
136,2882dd75812e91503833423209044e1b,1-e73d35d591269ba3763a2518907c0239,https://rezurea-benor.cloudns.cl/.fileme/added,Malicious,cloudns.cl,None,None,None,None,None,None,None,cloudns.cl,1239128,PDR Ltd. d/b/a PublicDomainRegistry.com,51:18.9
137,2882dd75812e91503833423209045cb3,1-90f4fb11f9a5f409371e3560045ceddf,https://mymetanetchcf1a1dffdomain.info-refugies.fr/?122b0295/cf1a1dff/...added,Malicious,info-refugies.fr,None,None,None,None,None,None,support@ovh.netcontact-diair@interieur.gouv.frnic@nic.frscbbhe3jwwx8rwvv6uc0@i.o-w-o.infotech@ovh.netabuse@ovh.net,info-refugies.fr,9328998,OVH,51:27.5
138,2882dd75812e91503833423209046213,1-3110ec73ab8b9242dcf3f9a6c441c7fe,http://www.info-customers.com/pki-validation/account/d6508...added,Malicious,INFO-CUSTOMERS.COMinfo-customers.com,None,None,None,California,None,US,abuse@godaddy.com,INFO-CUSTOMERS.COMinfo-customers.com,9287457,GoDaddy.com LLC,51:39.8
139,2882dd75812e91503833423209046ee2,1-c875fd6c550aae93c3887cacde7c71ce,http://sucurusalvirtualtransaccionesbancolombia.com/...added,Malicious,SUCURUSALVIRTUALTRANSACCIONESBANCOLOMBIA.COMsucurusalvirtualtransaccionesbancolombia.com,None,None,None,Atlantico,None,CO,abuse@godaddy.com,SUCURUSALVIRTUALTRANSACCIONESBANCOLOMBIA.COMsucurusalvirtualtransaccionesbancolombia.com,-1,GoDaddy.com LLC,51:47.0
140,2882dd75812e915038334232090470f1,1-c81a5f6db1a2c796e11b5e1c729071c1,http://uliomons.wwwaz1-ss35.a2hosted.com/swislopo/[email protected]added,Malicious,A2HOSTED.COMa2hosted.com,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,MI,REDACTED FOR PRIVACY,US,ABUSE@ENOM.COM,A2HOSTED.COMa2hosted.com,-1,ENOM INC.,52:07.6
141,2882dd75812e91503833423209047a41,1-81898e4a9d2dd9d00ba53e62edcc02da,https://services.runescape.com-mx.ru/m=weblogin/loginform604,303,215,1...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
142,2882dd75812e91503833423209048714,1-c0007c991c745e715f79b906dc3c65bd,https://services.runescape.com-mx.ru/m=weblogin/loginform842,988,561,2...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
143,2882dd75812e9150383342320904970d,1-4441d7d3aa0113216989bd87e9b25ea2,https://services.runescape.com-mx.ru/m=weblogin/loginform650,200,437,9...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
144,2882dd75812e915038334232090497c8,1-bde7965f8846d7d42fee06e24bb1ae89,https://services.runescape.com-mx.ru/m=weblogin/loginform813,280,624,9...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
145,2882dd75812e9150383342320904a854,1-44155836f0ab26b04ea13de2648850fa,http://www.chchpc.com/info/includes/redirectadded,Legitimate,CHCHPC.COMchchpc.com,ban lopatum,24 M. 7  T.Doilan,Muang,Chiangrai,57000,TH,abuse@onlinenic.comcomboy_tom@hotmail.com,CHCHPC.COMchchpc.com,-1,Onlinenic Inc,52:47.3
146,2882dd75812e9150383342320904ab87,1-7b1c17ebe17f1656ba9eed94008a4fe2,https://microsoftedge.microsoft.com/addons/detail/ijhhpgjhnfoalaedkmgpbehokefplfni?hl=en-us,Legitimate,MICROSOFT.COMmicrosoft.com,Microsoft Corporation,One Microsoft Way,Redmond,WA,98052,US,abusecomplaints@markmonitor.comadmin@domains.microsoftmsnhst@microsoft.comwhoisrequest@markmonitor.com,MICROSOFT.COMmicrosoft.com,25,MarkMonitor Inc.,52:53.6
147,2882dd75812e9150383342320904b2e6,1-2a0a3edbb86b2e44b8dd5e02157fcfc5,https://secure.runescape.com-un.ru/m=weblogin/loginform432,502,830,987...added,Malicious,COM-UN.RU,None,None,None,None,None,None,None,COM-UN.RU
148,2882dd75812e9150383342320904c23d,1-842b7668c8cf490a09d0d07b49bbf7d8,https://services.runescape.com-mx.ru/m=weblogin/loginform611,988,890,4...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
149,2882dd75812e9150383342320904c54a,1-41c6d92a4ef327ce4961c9087f43fa78,https://services.runescape.com-mx.ru/m=weblogin/loginform619,925,311,5...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
150,2882dd75812e9150383342320904c68f,1-de57f9e96c56fce11db8a5475c26ff89,https://services.runescape.com-mx.ru/m=weblogin/loginform198,900,384,6...added,Malicious,COM-MX.RU,None,None,None,None,None,None,None,COM-MX.RU
